;FECHA;TEMP;HUM;PNM;DD;FF;NOMBRE
0;2022-02-04T00:00:00;20.0;91;1008.0;290;9;CORDOBA AERO
1;2022-02-04T01:00:00;19.6;93;1008.4;290;7;CORDOBA AERO
2;2022-02-04T02:00:00;19.3;92;1008.1;290;9;CORDOBA AERO
3;2022-02-04T03:00:00;19.0;93;1008.0;250;9;CORDOBA AERO
4;2022-02-04T04:00:00;21.0;73;1009.6;250;19;CORDOBA AERO
5;2022-02-04T05:00:00;19.5;75;1010.1;250;33;CORDOBA AERO
6;2022-02-04T06:00:00;17.4;97;1006.9;200;20;CORDOBA AERO
7;2022-02-04T07:00:00;17.4;89;1010.2;200;20;CORDOBA AERO
8;2022-02-04T08:00:00;16.8;94;1011.2;230;17;CORDOBA AERO
9;2022-02-04T09:00:00;17.8;90;1011.7;160;11;CORDOBA AERO
10;2022-02-04T10:00:00;18.4;90;1011.6;230;7;CORDOBA AERO
11;2022-02-04T11:00:00;19.5;82;1013.1;70;7;CORDOBA AERO
12;2022-02-04T12:00:00;20.0;80;1012.8;0;0;CORDOBA AERO
13;2022-02-04T13:00:00;20.8;75;1012.3;180;13;CORDOBA AERO
14;2022-02-04T14:00:00;21.6;73;1012.4;200;7;CORDOBA AERO
15;2022-02-04T15:00:00;22.0;69;1011.2;990;4;CORDOBA AERO
16;2022-02-04T16:00:00;24.3;63;1009.5;340;6;CORDOBA AERO
17;2022-02-04T17:00:00;25.5;55;1007.8;990;4;CORDOBA AERO
18;2022-02-04T18:00:00;25.6;56;1007.6;200;4;CORDOBA AERO
19;2022-02-04T20:00:00;21.4;50;1008.6;270;9;CORDOBA AERO
20;2022-02-04T21:00:00;18.5;64;1008.8;320;11;CORDOBA AERO
21;2022-02-04T22:00:00;16.6;75;1009.8;270;6;CORDOBA AERO
22;2022-02-04T23:00:00;14.4;84;1011.4;90;4;CORDOBA AERO
23;2022-02-04T00:00:00;23.8;84;1005.5;250;2;CORDOBA OBSERVATORIO
24;2022-02-04T01:00:00;23.2;82;1006.9;290;2;CORDOBA OBSERVATORIO
25;2022-02-04T02:00:00;22.2;89;1007.3;180;6;CORDOBA OBSERVATORIO
26;2022-02-04T03:00:00;22.2;82;1007.3;230;6;CORDOBA OBSERVATORIO
27;2022-02-04T04:00:00;21.0;92;1007.6;250;11;CORDOBA OBSERVATORIO
28;2022-02-04T05:00:00;20.8;88;1007.8;250;20;CORDOBA OBSERVATORIO
29;2022-02-04T06:00:00;18.2;89;1007.6;360;7;CORDOBA OBSERVATORIO
30;2022-02-04T07:00:00;18.0;91;1007.9;160;15;CORDOBA OBSERVATORIO
31;2022-02-04T08:00:00;18.2;89;1010.3;230;13;CORDOBA OBSERVATORIO
32;2022-02-04T09:00:00;18.6;88;1011.1;180;7;CORDOBA OBSERVATORIO
33;2022-02-04T10:00:00;19.7;81;1011.4;180;6;CORDOBA OBSERVATORIO
34;2022-02-04T11:00:00;20.4;79;1011.3;140;7;CORDOBA OBSERVATORIO
35;2022-02-04T12:00:00;21.3;79;1011.4;140;4;CORDOBA OBSERVATORIO
36;2022-02-04T13:00:00;21.8;74;1011.4;180;9;CORDOBA OBSERVATORIO
37;2022-02-04T14:00:00;22.7;71;1011.8;180;9;CORDOBA OBSERVATORIO
38;2022-02-04T15:00:00;24.2;65;1010.9;180;4;CORDOBA OBSERVATORIO
39;2022-02-04T16:00:00;26.1;56;1009.7;320;6;CORDOBA OBSERVATORIO
40;2022-02-04T17:00:00;27.4;48;1009.1;270;6;CORDOBA OBSERVATORIO
41;2022-02-04T18:00:00;27.9;45;1008.4;270;6;CORDOBA OBSERVATORIO
42;2022-02-04T19:00:00;26.7;46;1008.5;180;11;CORDOBA OBSERVATORIO
43;2022-02-04T20:00:00;22.7;48;1008.0;230;9;CORDOBA OBSERVATORIO
44;2022-02-04T21:00:00;20.4;59;1008.4;270;4;CORDOBA OBSERVATORIO
45;2022-02-04T22:00:00;19.7;66;1008.7;250;2;CORDOBA OBSERVATORIO
46;2022-02-04T23:00:00;18.7;71;1009.6;250;6;CORDOBA OBSERVATORIO
