;FECHA;TEMP;HUM;PNM;DD;FF;NOMBRE
0;2022-02-27T00:00:00;25.8;86;1005.4;340;11;CORDOBA AERO
1;2022-02-27T01:00:00;24.8;87;1004.7;320;9;CORDOBA AERO
2;2022-02-27T02:00:00;24.4;87;1004.1;340;9;CORDOBA AERO
3;2022-02-27T03:00:00;23.4;91;1003.5;270;7;CORDOBA AERO
4;2022-02-27T04:00:00;23.0;95;1002.9;270;7;CORDOBA AERO
5;2022-02-27T05:00:00;22.6;95;1002.4;290;6;CORDOBA AERO
6;2022-02-27T06:00:00;21.6;96;1002.2;320;2;CORDOBA AERO
7;2022-02-27T07:00:00;21.2;95;1002.5;0;0;CORDOBA AERO
8;2022-02-27T08:00:00;23.2;94;1003.3;0;0;CORDOBA AERO
9;2022-02-27T09:00:00;26.4;87;1003.9;110;7;CORDOBA AERO
10;2022-02-27T10:00:00;29.3;75;1004.0;110;9;CORDOBA AERO
11;2022-02-27T11:00:00;31.3;68;1004.0;140;13;CORDOBA AERO
12;2022-02-27T12:00:00;30.0;71;1004.3;200;19;CORDOBA AERO
13;2022-02-27T13:00:00;29.3;75;1003.9;180;15;CORDOBA AERO
14;2022-02-27T14:00:00;30.5;70;1003.3;160;13;CORDOBA AERO
15;2022-02-27T15:00:00;31.4;67;1003.3;140;17;CORDOBA AERO
16;2022-02-27T16:00:00;30.9;68;1003.3;160;17;CORDOBA AERO
17;2022-02-27T17:00:00;27.9;77;1003.4;180;20;CORDOBA AERO
18;2022-02-27T18:00:00;23.9;100;1005.6;180;26;CORDOBA AERO
19;2022-02-27T19:00:00;24.4;89;1006.2;180;19;CORDOBA AERO
20;2022-02-27T20:00:00;24.0;85;1007.0;180;24;CORDOBA AERO
21;2022-02-27T21:00:00;23.9;84;1007.6;180;28;CORDOBA AERO
22;2022-02-27T22:00:00;23.5;86;1009.1;180;28;CORDOBA AERO
23;2022-02-27T23:00:00;23.6;86;1009.9;230;28;CORDOBA AERO
24;2022-02-27T00:00:00;28.6;79;1003.9;360;4;CORDOBA OBSERVATORIO
25;2022-02-27T01:00:00;26.8;87;1004.2;50;4;CORDOBA OBSERVATORIO
26;2022-02-27T02:00:00;26.2;90;1004.2;110;6;CORDOBA OBSERVATORIO
27;2022-02-27T03:00:00;25.0;93;1003.3;180;7;CORDOBA OBSERVATORIO
28;2022-02-27T04:00:00;25.2;91;1003.0;230;6;CORDOBA OBSERVATORIO
29;2022-02-27T05:00:00;25.2;91;1003.0;180;2;CORDOBA OBSERVATORIO
30;2022-02-27T06:00:00;25.2;91;1001.7;180;4;CORDOBA OBSERVATORIO
31;2022-02-27T07:00:00;24.4;91;1001.6;180;4;CORDOBA OBSERVATORIO
32;2022-02-27T08:00:00;25.7;86;1002.3;230;7;CORDOBA OBSERVATORIO
33;2022-02-27T09:00:00;28.4;72;1002.7;160;6;CORDOBA OBSERVATORIO
34;2022-02-27T10:00:00;30.8;69;1002.9;140;7;CORDOBA OBSERVATORIO
35;2022-02-27T11:00:00;30.4;72;1004.2;160;13;CORDOBA OBSERVATORIO
36;2022-02-27T12:00:00;29.7;69;1003.7;230;13;CORDOBA OBSERVATORIO
37;2022-02-27T13:00:00;30.4;69;1003.0;180;13;CORDOBA OBSERVATORIO
38;2022-02-27T14:00:00;31.7;66;1002.2;180;4;CORDOBA OBSERVATORIO
39;2022-02-27T15:00:00;31.8;65;1002.9;180;13;CORDOBA OBSERVATORIO
40;2022-02-27T16:00:00;32.0;65;1002.3;180;13;CORDOBA OBSERVATORIO
41;2022-02-27T17:00:00;30.2;91;1002.7;230;19;CORDOBA OBSERVATORIO
42;2022-02-27T18:00:00;26.4;87;1004.7;180;7;CORDOBA OBSERVATORIO
43;2022-02-27T19:00:00;25.5;81;1005.4;200;6;CORDOBA OBSERVATORIO
44;2022-02-27T20:00:00;24.8;82;1005.5;200;6;CORDOBA OBSERVATORIO
45;2022-02-27T21:00:00;24.4;83;1006.5;200;6;CORDOBA OBSERVATORIO
46;2022-02-27T22:00:00;24.2;84;1007.6;200;6;CORDOBA OBSERVATORIO
47;2022-02-27T23:00:00;24.0;84;1008.6;200;6;CORDOBA OBSERVATORIO
