;FECHA;TEMP;HUM;PNM;DD;FF;NOMBRE
0;2021-06-06T00:00:00;6.5;75;1024.5;230;11;CORDOBA AERO
1;2021-06-06T01:00:00;6.0;77;1024.3;320;11;CORDOBA AERO
2;2021-06-06T02:00:00;4.6;80;1023.5;320;9;CORDOBA AERO
3;2021-06-06T03:00:00;4.9;86;1022.8;0;0;CORDOBA AERO
4;2021-06-06T04:00:00;5.4;87;1021.5;320;6;CORDOBA AERO
5;2021-06-06T05:00:00;3.7;90;1021.5;320;19;CORDOBA AERO
6;2021-06-06T06:00:00;2.8;93;1021.7;360;9;CORDOBA AERO
7;2021-06-06T07:00:00;2.6;93;1022.2;320;9;CORDOBA AERO
8;2021-06-06T08:00:00;2.8;90;1023.0;320;11;CORDOBA AERO
9;2021-06-06T09:00:00;3.8;84;1023.8;320;9;CORDOBA AERO
10;2021-06-06T10:00:00;11.0;64;1022.9;20;9;CORDOBA AERO
11;2021-06-06T11:00:00;12.7;48;1022.8;20;17;CORDOBA AERO
12;2021-06-06T12:00:00;14.7;30;1021.8;360;20;CORDOBA AERO
13;2021-06-06T13:00:00;16.7;33;1019.3;20;19;CORDOBA AERO
14;2021-06-06T14:00:00;17.3;31;1019.3;20;19;CORDOBA AERO
15;2021-06-06T15:00:00;17.4;32;1018.4;50;22;CORDOBA AERO
16;2021-06-06T16:00:00;17.1;33;1017.8;20;19;CORDOBA AERO
17;2021-06-06T17:00:00;16.4;36;1017.8;50;19;CORDOBA AERO
18;2021-06-06T18:00:00;14.2;44;1018.1;70;11;CORDOBA AERO
19;2021-06-06T19:00:00;9.0;66;1019.2;50;7;CORDOBA AERO
20;2021-06-06T20:00:00;5.5;75;1020.3;340;7;CORDOBA AERO
21;2021-06-06T21:00:00;4.4;78;1020.9;320;7;CORDOBA AERO
22;2021-06-06T22:00:00;4.2;77;1020.4;320;11;CORDOBA AERO
23;2021-06-06T23:00:00;3.8;87;1020.6;270;6;CORDOBA AERO
24;2021-06-06T00:00:00;9.5;73;1023.5;180;2;CORDOBA OBSERVATORIO
25;2021-06-06T01:00:00;8.6;73;1023.1;180;6;CORDOBA OBSERVATORIO
26;2021-06-06T02:00:00;8.2;73;1022.1;270;4;CORDOBA OBSERVATORIO
27;2021-06-06T03:00:00;7.8;75;1021.9;230;2;CORDOBA OBSERVATORIO
28;2021-06-06T04:00:00;8.0;74;1021.5;230;4;CORDOBA OBSERVATORIO
29;2021-06-06T05:00:00;7.7;76;1020.5;320;6;CORDOBA OBSERVATORIO
30;2021-06-06T06:00:00;7.2;79;1020.4;320;4;CORDOBA OBSERVATORIO
31;2021-06-06T07:00:00;7.1;81;1020.5;290;6;CORDOBA OBSERVATORIO
32;2021-06-06T08:00:00;6.7;82;1021.0;320;4;CORDOBA OBSERVATORIO
33;2021-06-06T09:00:00;6.5;83;1021.6;320;4;CORDOBA OBSERVATORIO
34;2021-06-06T10:00:00;10.8;64;1021.8;180;2;CORDOBA OBSERVATORIO
35;2021-06-06T11:00:00;14.0;48;1022.2;50;7;CORDOBA OBSERVATORIO
36;2021-06-06T12:00:00;15.1;40;1021.5;50;13;CORDOBA OBSERVATORIO
37;2021-06-06T13:00:00;15.9;38;1020.8;50;9;CORDOBA OBSERVATORIO
38;2021-06-06T14:00:00;16.8;35;1019.8;50;9;CORDOBA OBSERVATORIO
39;2021-06-06T15:00:00;17.7;32;1018.6;50;9;CORDOBA OBSERVATORIO
40;2021-06-06T16:00:00;18.1;34;1017.7;50;9;CORDOBA OBSERVATORIO
41;2021-06-06T17:00:00;17.0;39;1017.8;50;11;CORDOBA OBSERVATORIO
42;2021-06-06T18:00:00;15.4;43;1018.0;50;11;CORDOBA OBSERVATORIO
43;2021-06-06T19:00:00;14.2;49;1018.2;90;9;CORDOBA OBSERVATORIO
44;2021-06-06T20:00:00;13.6;48;1017.8;90;9;CORDOBA OBSERVATORIO
45;2021-06-06T21:00:00;12.0;58;1019.1;90;9;CORDOBA OBSERVATORIO
46;2021-06-06T22:00:00;10.3;68;1019.3;50;2;CORDOBA OBSERVATORIO
47;2021-06-06T23:00:00;8.8;73;1019.4;180;4;CORDOBA OBSERVATORIO
