;FECHA;TEMP;HUM;PNM;DD;FF;NOMBRE
0;2021-11-25T00:00:00;20.2;81;1007.9;180;41;CORDOBA AERO
1;2021-11-25T01:00:00;18.5;90;1007.4;230;15;CORDOBA AERO
2;2021-11-25T02:00:00;18.4;92;1006.4;230;11;CORDOBA AERO
3;2021-11-25T03:00:00;17.1;96;1005.0;20;13;CORDOBA AERO
4;2021-11-25T04:00:00;18.9;92;1006.0;140;17;CORDOBA AERO
5;2021-11-25T05:00:00;15.6;91;1006.4;0;0;CORDOBA AERO
6;2021-11-25T06:00:00;15.6;91;1006.4;0;0;CORDOBA AERO
7;2021-11-25T07:00:00;16.0;94;1008.1;320;6;CORDOBA AERO
8;2021-11-25T08:00:00;21.2;76;1008.3;270;4;CORDOBA AERO
9;2021-11-25T09:00:00;24.2;56;1008.5;270;4;CORDOBA AERO
10;2021-11-25T10:00:00;27.2;36;1009.0;180;22;CORDOBA AERO
11;2021-11-25T11:00:00;27.8;37;1009.0;160;15;CORDOBA AERO
12;2021-11-25T12:00:00;29.2;33;1008.7;160;24;CORDOBA AERO
13;2021-11-25T13:00:00;30.2;28;1008.6;140;22;CORDOBA AERO
14;2021-11-25T14:00:00;31.6;26;1008.3;180;20;CORDOBA AERO
15;2021-11-25T15:00:00;32.0;25;1007.8;180;24;CORDOBA AERO
16;2021-11-25T16:00:00;32.0;26;1007.2;180;22;CORDOBA AERO
17;2021-11-25T17:00:00;31.0;24;1007.6;160;22;CORDOBA AERO
18;2021-11-25T18:00:00;30.4;24;1008.0;160;19;CORDOBA AERO
19;2021-11-25T19:00:00;28.5;39;1008.7;160;17;CORDOBA AERO
20;2021-11-25T20:00:00;27.1;24;1009.3;160;22;CORDOBA AERO
21;2021-11-25T21:00:00;23.6;39;1010.5;160;11;CORDOBA AERO
22;2021-11-25T22:00:00;21.4;47;1011.8;230;6;CORDOBA AERO
23;2021-11-25T23:00:00;18.9;53;1012.5;260;11;CORDOBA AERO
24;2021-11-25T00:00:00;20.6;78;1007.0;200;26;CORDOBA OBSERVATORIO
25;2021-11-25T01:00:00;19.2;81;1006.5;200;17;CORDOBA OBSERVATORIO
26;2021-11-25T02:00:00;19.3;89;1006.1;230;7;CORDOBA OBSERVATORIO
27;2021-11-25T03:00:00;19.4;90;1005.0;230;7;CORDOBA OBSERVATORIO
28;2021-11-25T04:00:00;19.4;89;1005.2;180;7;CORDOBA OBSERVATORIO
29;2021-11-25T05:00:00;19.0;92;1005.5;180;6;CORDOBA OBSERVATORIO
30;2021-11-25T06:00:00;17.9;94;1006.4;270;4;CORDOBA OBSERVATORIO
31;2021-11-25T07:00:00;18.2;95;1007.2;270;4;CORDOBA OBSERVATORIO
32;2021-11-25T08:00:00;21.2;80;1008.1;290;4;CORDOBA OBSERVATORIO
33;2021-11-25T09:00:00;23.2;60;1008.4;230;6;CORDOBA OBSERVATORIO
34;2021-11-25T10:00:00;27.4;39;1008.6;200;13;CORDOBA OBSERVATORIO
35;2021-11-25T11:00:00;28.7;40;1008.8;200;13;CORDOBA OBSERVATORIO
36;2021-11-25T12:00:00;30.3;30;1009.2;180;17;CORDOBA OBSERVATORIO
37;2021-11-25T13:00:00;31.1;29;1008.7;180;11;CORDOBA OBSERVATORIO
38;2021-11-25T14:00:00;32.2;27;1008.1;200;20;CORDOBA OBSERVATORIO
39;2021-11-25T15:00:00;33.2;25;1007.7;180;17;CORDOBA OBSERVATORIO
40;2021-11-25T16:00:00;32.6;22;1007.5;160;19;CORDOBA OBSERVATORIO
41;2021-11-25T17:00:00;32.2;23;1007.5;160;19;CORDOBA OBSERVATORIO
42;2021-11-25T18:00:00;32.0;23;1007.6;180;15;CORDOBA OBSERVATORIO
43;2021-11-25T19:00:00;30.4;23;1008.2;160;19;CORDOBA OBSERVATORIO
44;2021-11-25T20:00:00;28.4;25;1008.1;140;11;CORDOBA OBSERVATORIO
45;2021-11-25T21:00:00;26.5;26;1008.9;140;13;CORDOBA OBSERVATORIO
46;2021-11-25T22:00:00;24.2;41;1010.2;180;7;CORDOBA OBSERVATORIO
47;2021-11-25T23:00:00;23.2;42;1010.7;180;7;CORDOBA OBSERVATORIO
