;FECHA;TEMP;HUM;PNM;DD;FF;NOMBRE
0;2021-10-01T00:00:00;10.8;67;1016.8;250;6;CORDOBA AERO
1;2021-10-01T01:00:00;12.6;63;1016.8;250;7;CORDOBA AERO
2;2021-10-01T02:00:00;12.2;64;1016.8;250;9;CORDOBA AERO
3;2021-10-01T03:00:00;11.4;66;1015.7;230;11;CORDOBA AERO
4;2021-10-01T04:00:00;12.4;66;1014.8;230;13;CORDOBA AERO
5;2021-10-01T05:00:00;12.7;62;1015.2;270;11;CORDOBA AERO
6;2021-10-01T06:00:00;12.1;57;1015.7;250;7;CORDOBA AERO
7;2021-10-01T07:00:00;11.0;58;1016.7;270;11;CORDOBA AERO
8;2021-10-01T08:00:00;11.8;54;1017.5;250;11;CORDOBA AERO
9;2021-10-01T09:00:00;17.1;36;1017.4;200;15;CORDOBA AERO
10;2021-10-01T10:00:00;19.3;24;1018.0;140;11;CORDOBA AERO
11;2021-10-01T11:00:00;20.2;24;1017.7;200;13;CORDOBA AERO
12;2021-10-01T12:00:00;21.2;22;1017.4;140;13;CORDOBA AERO
13;2021-10-01T13:00:00;22.6;21;1016.2;50;13;CORDOBA AERO
14;2021-10-01T14:00:00;24.4;18;1014.6;70;22;CORDOBA AERO
15;2021-10-01T15:00:00;25.4;18;1013.2;70;20;CORDOBA AERO
16;2021-10-01T16:00:00;25.2;17;1011.8;70;20;CORDOBA AERO
17;2021-10-01T17:00:00;25.0;18;1011.2;50;24;CORDOBA AERO
18;2021-10-01T18:00:00;23.8;19;1011.0;50;19;CORDOBA AERO
19;2021-10-01T19:00:00;20.5;27;1011.4;40;15;CORDOBA AERO
20;2021-10-01T20:00:00;15.1;37;1012.2;10;11;CORDOBA AERO
21;2021-10-01T21:00:00;14.6;45;1012.5;350;15;CORDOBA AERO
22;2021-10-01T22:00:00;14.3;40;1013.1;340;13;CORDOBA AERO
23;2021-10-01T23:00:00;12.5;47;1012.9;340;11;CORDOBA AERO
24;2021-10-01T00:00:00;14.4;56;1016.2;200;6;CORDOBA OBSERVATORIO
25;2021-10-01T01:00:00;14.0;56;1016.8;200;6;CORDOBA OBSERVATORIO
26;2021-10-01T02:00:00;13.5;58;1015.8;230;9;CORDOBA OBSERVATORIO
27;2021-10-01T03:00:00;13.3;60;1015.5;200;6;CORDOBA OBSERVATORIO
28;2021-10-01T04:00:00;13.8;59;1014.4;200;6;CORDOBA OBSERVATORIO
29;2021-10-01T05:00:00;14.0;56;1014.2;200;6;CORDOBA OBSERVATORIO
30;2021-10-01T06:00:00;13.0;60;1015.2;180;4;CORDOBA OBSERVATORIO
31;2021-10-01T07:00:00;12.5;61;1016.1;180;2;CORDOBA OBSERVATORIO
32;2021-10-01T08:00:00;12.7;58;1016.9;230;6;CORDOBA OBSERVATORIO
33;2021-10-01T09:00:00;17.3;45;1017.1;230;6;CORDOBA OBSERVATORIO
34;2021-10-01T10:00:00;19.2;32;1017.2;180;9;CORDOBA OBSERVATORIO
35;2021-10-01T11:00:00;21.3;25;1016.9;180;7;CORDOBA OBSERVATORIO
36;2021-10-01T12:00:00;23.3;23;1016.3;110;9;CORDOBA OBSERVATORIO
37;2021-10-01T13:00:00;24.2;22;1015.5;140;7;CORDOBA OBSERVATORIO
38;2021-10-01T14:00:00;26.2;17;1014.0;50;9;CORDOBA OBSERVATORIO
39;2021-10-01T15:00:00;26.8;16;1012.6;70;9;CORDOBA OBSERVATORIO
40;2021-10-01T16:00:00;26.5;18;1011.2;70;11;CORDOBA OBSERVATORIO
41;2021-10-01T17:00:00;26.4;17;1010.4;50;9;CORDOBA OBSERVATORIO
42;2021-10-01T18:00:00;24.8;19;1010.6;50;15;CORDOBA OBSERVATORIO
43;2021-10-01T19:00:00;23.2;21;1011.0;50;11;CORDOBA OBSERVATORIO
44;2021-10-01T20:00:00;21.8;25;1011.1;50;9;CORDOBA OBSERVATORIO
45;2021-10-01T21:00:00;20.2;31;1011.5;360;9;CORDOBA OBSERVATORIO
46;2021-10-01T22:00:00;18.5;36;1011.9;360;7;CORDOBA OBSERVATORIO
47;2021-10-01T23:00:00;18.1;36;1011.9;360;7;CORDOBA OBSERVATORIO
