;FECHA;TEMP;HUM;PNM;DD;FF;NOMBRE
0;2021-05-09T00:00:00;8.1;89;1022.9;340;9;CORDOBA AERO
1;2021-05-09T01:00:00;7.6;93;1021.5;270;4;CORDOBA AERO
2;2021-05-09T02:00:00;6.9;93;1021.7;320;7;CORDOBA AERO
3;2021-05-09T03:00:00;6.5;93;1020.9;250;4;CORDOBA AERO
4;2021-05-09T04:00:00;7.6;92;1020.3;360;4;CORDOBA AERO
5;2021-05-09T05:00:00;9.3;91;1020.0;50;4;CORDOBA AERO
6;2021-05-09T06:00:00;9.7;92;1020.0;0;0;CORDOBA AERO
7;2021-05-09T07:00:00;9.7;91;1021.0;270;6;CORDOBA AERO
8;2021-05-09T08:00:00;9.8;91;1021.3;360;6;CORDOBA AERO
9;2021-05-09T09:00:00;11.5;81;1021.9;0;0;CORDOBA AERO
10;2021-05-09T10:00:00;11.9;87;1022.1;0;0;CORDOBA AERO
11;2021-05-09T11:00:00;13.3;74;1022.2;0;0;CORDOBA AERO
12;2021-05-09T12:00:00;14.5;74;1022.0;0;0;CORDOBA AERO
13;2021-05-09T13:00:00;15.5;69;1021.3;0;0;CORDOBA AERO
14;2021-05-09T14:00:00;17.0;60;1020.2;0;0;CORDOBA AERO
15;2021-05-09T15:00:00;17.9;55;1019.5;0;0;CORDOBA AERO
16;2021-05-09T16:00:00;18.1;52;1019.1;0;0;CORDOBA AERO
17;2021-05-09T17:00:00;18.3;49;1019.0;0;0;CORDOBA AERO
18;2021-05-09T18:00:00;17.5;64;1019.6;0;0;CORDOBA AERO
19;2021-05-09T19:00:00;15.9;74;1020.5;0;0;CORDOBA AERO
20;2021-05-09T20:00:00;14.2;79;1021.3;360;7;CORDOBA AERO
21;2021-05-09T21:00:00;13.9;86;1021.8;0;0;CORDOBA AERO
22;2021-05-09T22:00:00;13.3;87;1022.5;270;6;CORDOBA AERO
23;2021-05-09T23:00:00;13.5;84;1022.7;270;9;CORDOBA AERO
24;2021-05-09T00:00:00;10.8;83;1021.1;110;4;CORDOBA OBSERVATORIO
25;2021-05-09T01:00:00;10.6;82;1021.1;340;4;CORDOBA OBSERVATORIO
26;2021-05-09T02:00:00;10.2;86;1021.0;200;4;CORDOBA OBSERVATORIO
27;2021-05-09T03:00:00;9.6;89;1021.4;270;2;CORDOBA OBSERVATORIO
28;2021-05-09T04:00:00;10.4;84;1021.5;230;6;CORDOBA OBSERVATORIO
29;2021-05-09T05:00:00;10.4;83;1019.7;160;2;CORDOBA OBSERVATORIO
30;2021-05-09T06:00:00;11.4;85;1020.0;140;2;CORDOBA OBSERVATORIO
31;2021-05-09T07:00:00;11.4;83;1019.0;320;4;CORDOBA OBSERVATORIO
32;2021-05-09T08:00:00;11.4;84;1020.3;90;2;CORDOBA OBSERVATORIO
33;2021-05-09T09:00:00;11.8;83;1020.2;290;4;CORDOBA OBSERVATORIO
34;2021-05-09T10:00:00;12.7;80;1020.9;0;0;CORDOBA OBSERVATORIO
35;2021-05-09T11:00:00;13.7;74;1020.8;90;4;CORDOBA OBSERVATORIO
36;2021-05-09T12:00:00;14.6;71;1021.2;160;2;CORDOBA OBSERVATORIO
37;2021-05-09T13:00:00;15.1;70;1020.1;90;2;CORDOBA OBSERVATORIO
38;2021-05-09T14:00:00;15.4;69;1019.7;50;2;CORDOBA OBSERVATORIO
39;2021-05-09T15:00:00;17.2;66;1019.3;230;2;CORDOBA OBSERVATORIO
40;2021-05-09T16:00:00;18.6;59;1018.6;50;2;CORDOBA OBSERVATORIO
41;2021-05-09T17:00:00;18.4;59;1018.6;270;2;CORDOBA OBSERVATORIO
42;2021-05-09T18:00:00;17.4;74;1018.9;140;2;CORDOBA OBSERVATORIO
43;2021-05-09T19:00:00;16.2;76;1019.0;320;2;CORDOBA OBSERVATORIO
44;2021-05-09T20:00:00;15.8;76;1020.0;270;4;CORDOBA OBSERVATORIO
45;2021-05-09T21:00:00;15.5;79;1020.2;20;4;CORDOBA OBSERVATORIO
46;2021-05-09T22:00:00;15.2;80;1021.5;230;4;CORDOBA OBSERVATORIO
47;2021-05-09T23:00:00;14.9;84;1021.9;230;4;CORDOBA OBSERVATORIO
