;FECHA;TEMP;HUM;PNM;DD;FF;NOMBRE
0;2021-08-13T00:00:00;1.2;63;1029.6;360;11;CORDOBA AERO
1;2021-08-13T01:00:00;.0;70;1029.3;340;11;CORDOBA AERO
2;2021-08-13T02:00:00;.4;66;1028.7;340;11;CORDOBA AERO
3;2021-08-13T03:00:00;1.4;65;1028.1;340;13;CORDOBA AERO
4;2021-08-13T04:00:00;.6;67;1027.5;340;13;CORDOBA AERO
5;2021-08-13T05:00:00;.1;74;1027.0;340;11;CORDOBA AERO
6;2021-08-13T06:00:00;-.6;80;1027.0;320;13;CORDOBA AERO
7;2021-08-13T07:00:00;-2.0;88;1027.9;320;7;CORDOBA AERO
8;2021-08-13T08:00:00;-.7;88;1028.3;340;15;CORDOBA AERO
9;2021-08-13T09:00:00;5.3;63;1028.3;340;9;CORDOBA AERO
10;2021-08-13T10:00:00;11.1;46;1027.9;20;22;CORDOBA AERO
11;2021-08-13T11:00:00;13.0;39;1027.8;20;22;CORDOBA AERO
12;2021-08-13T12:00:00;14.9;35;1027.2;20;19;CORDOBA AERO
13;2021-08-13T13:00:00;15.7;32;1026.7;20;19;CORDOBA AERO
14;2021-08-13T14:00:00;16.8;30;1025.1;20;19;CORDOBA AERO
15;2021-08-13T15:00:00;16.8;28;1023.9;50;19;CORDOBA AERO
16;2021-08-13T16:00:00;17.4;22;1023.2;70;19;CORDOBA AERO
17;2021-08-13T17:00:00;16.6;29;1023.0;70;19;CORDOBA AERO
18;2021-08-13T18:00:00;15.2;29;1023.6;50;17;CORDOBA AERO
19;2021-08-13T19:00:00;10.2;41;1024.6;50;9;CORDOBA AERO
20;2021-08-13T20:00:00;6.6;53;1025.6;360;9;CORDOBA AERO
21;2021-08-13T21:00:00;5.0;55;1029.0;360;13;CORDOBA AERO
22;2021-08-13T22:00:00;5.2;56;1025.4;360;13;CORDOBA AERO
23;2021-08-13T23:00:00;4.6;69;1025.1;360;9;CORDOBA AERO
24;2021-08-13T00:00:00;6.1;60;1029.4;360;4;CORDOBA OBSERVATORIO
25;2021-08-13T01:00:00;5.6;61;1029.1;320;4;CORDOBA OBSERVATORIO
26;2021-08-13T02:00:00;4.1;69;1029.1;180;2;CORDOBA OBSERVATORIO
27;2021-08-13T03:00:00;4.2;62;1028.5;320;6;CORDOBA OBSERVATORIO
28;2021-08-13T04:00:00;3.0;69;1027.9;270;4;CORDOBA OBSERVATORIO
29;2021-08-13T05:00:00;2.6;73;1027.3;230;2;CORDOBA OBSERVATORIO
30;2021-08-13T06:00:00;2.4;71;1026.7;290;2;CORDOBA OBSERVATORIO
31;2021-08-13T07:00:00;1.8;79;1027.1;270;2;CORDOBA OBSERVATORIO
32;2021-08-13T08:00:00;1.2;84;1026.1;250;2;CORDOBA OBSERVATORIO
33;2021-08-13T09:00:00;1.8;72;1026.3;180;4;CORDOBA OBSERVATORIO
34;2021-08-13T10:00:00;8.6;44;1025.2;360;4;CORDOBA OBSERVATORIO
35;2021-08-13T11:00:00;13.2;46;1025.0;50;9;CORDOBA OBSERVATORIO
36;2021-08-13T12:00:00;14.4;41;1026.1;50;13;CORDOBA OBSERVATORIO
37;2021-08-13T13:00:00;16.2;34;1026.2;50;11;CORDOBA OBSERVATORIO
38;2021-08-13T14:00:00;16.8;32;1026.4;70;13;CORDOBA OBSERVATORIO
39;2021-08-13T15:00:00;17.2;31;1024.6;90;15;CORDOBA OBSERVATORIO
40;2021-08-13T16:00:00;17.2;36;1023.6;70;11;CORDOBA OBSERVATORIO
41;2021-08-13T17:00:00;17.2;36;1022.4;70;13;CORDOBA OBSERVATORIO
42;2021-08-13T18:00:00;16.6;40;1022.3;70;11;CORDOBA OBSERVATORIO
43;2021-08-13T19:00:00;16.0;35;1022.3;70;11;CORDOBA OBSERVATORIO
44;2021-08-13T20:00:00;13.2;39;1022.6;70;7;CORDOBA OBSERVATORIO
45;2021-08-13T21:00:00;11.6;43;1023.9;50;7;CORDOBA OBSERVATORIO
46;2021-08-13T22:00:00;10.0;53;1024.1;20;6;CORDOBA OBSERVATORIO
47;2021-08-13T23:00:00;9.2;56;1023.9;20;7;CORDOBA OBSERVATORIO
