;FECHA;TEMP;HUM;PNM;DD;FF;NOMBRE
0;2022-04-10T00:00:00;20.2;81;1009.4;50;17;CORDOBA AERO
1;2022-04-10T01:00:00;20.3;84;1008.8;360;13;CORDOBA AERO
2;2022-04-10T02:00:00;20.3;83;1008.4;20;11;CORDOBA AERO
3;2022-04-10T03:00:00;19.3;92;1008.0;20;7;CORDOBA AERO
4;2022-04-10T04:00:00;18.8;92;1007.5;50;9;CORDOBA AERO
5;2022-04-10T05:00:00;19.0;92;1007.0;50;11;CORDOBA AERO
6;2022-04-10T06:00:00;18.6;94;1006.8;0;0;CORDOBA AERO
7;2022-04-10T07:00:00;19.0;96;1007.1;360;9;CORDOBA AERO
8;2022-04-10T08:00:00;19.0;96;1007.1;360;9;CORDOBA AERO
9;2022-04-10T09:00:00;19.4;96;1007.5;360;13;CORDOBA AERO
10;2022-04-10T10:00:00;20.6;93;1008.2;50;7;CORDOBA AERO
11;2022-04-10T11:00:00;21.0;91;1008.1;50;19;CORDOBA AERO
12;2022-04-10T12:00:00;22.4;85;1007.4;50;17;CORDOBA AERO
13;2022-04-10T13:00:00;24.0;77;1006.7;50;19;CORDOBA AERO
14;2022-04-10T14:00:00;25.0;73;1005.7;360;19;CORDOBA AERO
15;2022-04-10T15:00:00;25.8;70;1004.9;20;17;CORDOBA AERO
16;2022-04-10T16:00:00;27.0;65;1003.6;50;22;CORDOBA AERO
17;2022-04-10T17:00:00;26.9;66;1003.5;50;20;CORDOBA AERO
18;2022-04-10T18:00:00;26.2;68;1003.3;50;19;CORDOBA AERO
19;2022-04-10T19:00:00;23.6;80;1003.5;50;13;CORDOBA AERO
20;2022-04-10T20:00:00;22.2;87;1004.8;70;11;CORDOBA AERO
21;2022-04-10T21:00:00;21.6;91;1005.2;20;9;CORDOBA AERO
22;2022-04-10T22:00:00;21.3;92;1005.9;360;11;CORDOBA AERO
23;2022-04-10T23:00:00;21.0;95;1005.8;20;11;CORDOBA AERO
24;2022-04-10T00:00:00;20.2;76;1009.3;50;9;CORDOBA OBSERVATORIO
25;2022-04-10T01:00:00;19.2;80;1009.6;50;9;CORDOBA OBSERVATORIO
26;2022-04-10T02:00:00;18.2;84;1009.9;50;6;CORDOBA OBSERVATORIO
27;2022-04-10T03:00:00;17.4;87;1010.3;50;7;CORDOBA OBSERVATORIO
28;2022-04-10T04:00:00;16.8;90;1011.1;50;7;CORDOBA OBSERVATORIO
29;2022-04-10T05:00:00;16.0;94;1011.9;90;7;CORDOBA OBSERVATORIO
30;2022-04-10T06:00:00;17.7;88;1009.8;50;9;CORDOBA OBSERVATORIO
31;2022-04-10T07:00:00;20.2;88;1007.1;50;4;CORDOBA OBSERVATORIO
32;2022-04-10T08:00:00;19.8;95;1007.0;50;6;CORDOBA OBSERVATORIO
33;2022-04-10T09:00:00;20.2;93;1006.7;90;4;CORDOBA OBSERVATORIO
34;2022-04-10T10:00:00;21.1;90;1007.2;70;4;CORDOBA OBSERVATORIO
35;2022-04-10T11:00:00;21.6;88;1007.7;70;7;CORDOBA OBSERVATORIO
36;2022-04-10T12:00:00;23.1;82;1007.2;50;7;CORDOBA OBSERVATORIO
37;2022-04-10T13:00:00;23.8;78;1006.3;50;7;CORDOBA OBSERVATORIO
38;2022-04-10T14:00:00;26.2;69;1004.9;50;9;CORDOBA OBSERVATORIO
39;2022-04-10T15:00:00;27.2;65;1004.4;50;13;CORDOBA OBSERVATORIO
40;2022-04-10T16:00:00;28.5;62;1004.0;50;11;CORDOBA OBSERVATORIO
41;2022-04-10T17:00:00;27.6;64;1003.7;90;15;CORDOBA OBSERVATORIO
42;2022-04-10T18:00:00;27.0;66;1002.9;50;9;CORDOBA OBSERVATORIO
43;2022-04-10T19:00:00;25.6;79;1003.5;70;13;CORDOBA OBSERVATORIO
44;2022-04-10T20:00:00;24.2;78;1003.3;50;11;CORDOBA OBSERVATORIO
45;2022-04-10T21:00:00;23.3;84;1004.0;20;6;CORDOBA OBSERVATORIO
46;2022-04-10T22:00:00;23.0;87;1005.1;50;6;CORDOBA OBSERVATORIO
47;2022-04-10T23:00:00;23.0;87;1005.2;70;6;CORDOBA OBSERVATORIO
