;FECHA;TEMP;HUM;PNM;DD;FF;NOMBRE
0;2022-03-16T00:00:00;19.1;92;1013.2;360;7;CORDOBA AERO
1;2022-03-16T01:00:00;19.4;92;1012.8;320;9;CORDOBA AERO
2;2022-03-16T02:00:00;17.8;95;1012.7;360;6;CORDOBA AERO
3;2022-03-16T03:00:00;16.8;95;1012.0;360;7;CORDOBA AERO
4;2022-03-16T04:00:00;16.6;96;1011.3;340;7;CORDOBA AERO
5;2022-03-16T05:00:00;17.8;96;1010.9;360;11;CORDOBA AERO
6;2022-03-16T06:00:00;18.1;90;1010.7;360;13;CORDOBA AERO
7;2022-03-16T07:00:00;17.4;92;1011.2;360;13;CORDOBA AERO
8;2022-03-16T08:00:00;17.4;92;1012.2;360;9;CORDOBA AERO
9;2022-03-16T09:00:00;20.2;80;1012.3;20;13;CORDOBA AERO
10;2022-03-16T10:00:00;23.9;65;1011.8;360;20;CORDOBA AERO
11;2022-03-16T11:00:00;26.9;56;1011.2;20;19;CORDOBA AERO
12;2022-03-16T12:00:00;28.7;50;1010.3;50;20;CORDOBA AERO
13;2022-03-16T13:00:00;28.9;51;1009.4;20;24;CORDOBA AERO
14;2022-03-16T14:00:00;30.8;44;1008.6;20;22;CORDOBA AERO
15;2022-03-16T15:00:00;31.4;40;1007.4;20;24;CORDOBA AERO
16;2022-03-16T16:00:00;30.8;46;1006.1;50;26;CORDOBA AERO
17;2022-03-16T17:00:00;29.9;51;1005.7;50;26;CORDOBA AERO
18;2022-03-16T18:00:00;28.4;54;1005.5;50;24;CORDOBA AERO
19;2022-03-16T19:00:00;26.2;60;1006.3;360;15;CORDOBA AERO
20;2022-03-16T20:00:00;22.1;76;1007.1;360;15;CORDOBA AERO
21;2022-03-16T21:00:00;21.6;77;1007.3;360;17;CORDOBA AERO
22;2022-03-16T22:00:00;22.0;72;1007.5;360;15;CORDOBA AERO
23;2022-03-16T23:00:00;21.2;74;1007.3;360;22;CORDOBA AERO
24;2022-03-16T00:00:00;20.8;77;1012.6;320;6;CORDOBA OBSERVATORIO
25;2022-03-16T01:00:00;19.8;79;1013.0;50;4;CORDOBA OBSERVATORIO
26;2022-03-16T02:00:00;19.2;81;1013.6;50;4;CORDOBA OBSERVATORIO
27;2022-03-16T03:00:00;18.4;85;1014.5;50;6;CORDOBA OBSERVATORIO
28;2022-03-16T04:00:00;17.6;88;1014.6;50;7;CORDOBA OBSERVATORIO
29;2022-03-16T05:00:00;17.0;91;1015.0;50;6;CORDOBA OBSERVATORIO
30;2022-03-16T06:00:00;18.4;79;1012.8;50;4;CORDOBA OBSERVATORIO
31;2022-03-16T07:00:00;19.8;82;1012.3;360;6;CORDOBA OBSERVATORIO
32;2022-03-16T08:00:00;19.8;81;1011.3;360;4;CORDOBA OBSERVATORIO
33;2022-03-16T09:00:00;21.0;67;1011.6;50;11;CORDOBA OBSERVATORIO
34;2022-03-16T10:00:00;25.0;61;1011.6;50;11;CORDOBA OBSERVATORIO
35;2022-03-16T11:00:00;26.4;58;1011.7;50;9;CORDOBA OBSERVATORIO
36;2022-03-16T12:00:00;29.2;49;1010.0;50;13;CORDOBA OBSERVATORIO
37;2022-03-16T13:00:00;30.2;46;1009.5;50;17;CORDOBA OBSERVATORIO
38;2022-03-16T14:00:00;30.6;47;1008.1;70;15;CORDOBA OBSERVATORIO
39;2022-03-16T15:00:00;31.4;45;1007.9;50;17;CORDOBA OBSERVATORIO
40;2022-03-16T16:00:00;31.6;46;1006.6;70;15;CORDOBA OBSERVATORIO
41;2022-03-16T17:00:00;30.4;49;1005.4;50;15;CORDOBA OBSERVATORIO
42;2022-03-16T18:00:00;29.6;46;1005.4;70;17;CORDOBA OBSERVATORIO
43;2022-03-16T19:00:00;28.2;52;1004.7;70;13;CORDOBA OBSERVATORIO
44;2022-03-16T20:00:00;26.8;59;1005.7;70;7;CORDOBA OBSERVATORIO
45;2022-03-16T21:00:00;24.4;69;1006.6;90;13;CORDOBA OBSERVATORIO
46;2022-03-16T22:00:00;23.6;73;1007.0;90;11;CORDOBA OBSERVATORIO
47;2022-03-16T23:00:00;22.8;74;1007.1;50;9;CORDOBA OBSERVATORIO
