;FECHA;TEMP;HUM;PNM;DD;FF;NOMBRE
0;2021-08-29T00:00:00;11.7;44;1022.7;360;11;CORDOBA AERO
1;2021-08-29T01:00:00;10.0;71;1022.7;360;15;CORDOBA AERO
2;2021-08-29T02:00:00;9.7;62;1023.1;360;15;CORDOBA AERO
3;2021-08-29T03:00:00;9.5;64;1022.8;360;13;CORDOBA AERO
4;2021-08-29T04:00:00;7.6;76;1022.1;360;11;CORDOBA AERO
5;2021-08-29T05:00:00;6.9;79;1020.4;360;7;CORDOBA AERO
6;2021-08-29T06:00:00;7.4;82;1022.4;320;9;CORDOBA AERO
7;2021-08-29T07:00:00;6.2;79;1023.1;320;7;CORDOBA AERO
8;2021-08-29T08:00:00;5.5;91;1023.7;320;7;CORDOBA AERO
9;2021-08-29T09:00:00;11.3;67;1023.6;320;4;CORDOBA AERO
10;2021-08-29T10:00:00;19.5;42;1022.8;360;17;CORDOBA AERO
11;2021-08-29T11:00:00;23.1;34;1022.1;20;22;CORDOBA AERO
12;2021-08-29T12:00:00;23.4;32;1021.2;50;24;CORDOBA AERO
13;2021-08-29T13:00:00;25.2;32;1020.6;50;26;CORDOBA AERO
14;2021-08-29T14:00:00;25.9;29;1019.2;20;26;CORDOBA AERO
15;2021-08-29T15:00:00;26.0;28;1018.0;50;28;CORDOBA AERO
16;2021-08-29T16:00:00;25.7;28;1017.1;50;33;CORDOBA AERO
17;2021-08-29T17:00:00;24.8;30;1017.0;20;26;CORDOBA AERO
18;2021-08-29T18:00:00;24.0;33;1017.0;50;24;CORDOBA AERO
19;2021-08-29T19:00:00;20.3;41;1017.7;40;11;CORDOBA AERO
20;2021-08-29T20:00:00;15.7;55;1018.9;20;11;CORDOBA AERO
21;2021-08-29T21:00:00;13.4;61;1019.0;330;13;CORDOBA AERO
22;2021-08-29T22:00:00;14.6;60;1018.4;320;11;CORDOBA AERO
23;2021-08-29T23:00:00;13.3;65;1018.2;320;13;CORDOBA AERO
24;2021-08-29T00:00:00;14.4;62;1021.4;320;4;CORDOBA OBSERVATORIO
25;2021-08-29T01:00:00;14.2;62;1021.2;20;4;CORDOBA OBSERVATORIO
26;2021-08-29T02:00:00;13.2;63;1021.8;320;4;CORDOBA OBSERVATORIO
27;2021-08-29T03:00:00;12.5;66;1021.3;360;2;CORDOBA OBSERVATORIO
28;2021-08-29T04:00:00;11.1;72;1020.8;20;2;CORDOBA OBSERVATORIO
29;2021-08-29T05:00:00;10.6;73;1020.9;320;2;CORDOBA OBSERVATORIO
30;2021-08-29T06:00:00;10.0;74;1021.3;180;2;CORDOBA OBSERVATORIO
31;2021-08-29T07:00:00;9.0;77;1021.9;200;2;CORDOBA OBSERVATORIO
32;2021-08-29T08:00:00;8.8;73;1022.3;270;2;CORDOBA OBSERVATORIO
33;2021-08-29T09:00:00;13.0;56;1023.5;270;2;CORDOBA OBSERVATORIO
34;2021-08-29T10:00:00;17.5;46;1023.3;360;6;CORDOBA OBSERVATORIO
35;2021-08-29T11:00:00;21.4;39;1022.4;90;7;CORDOBA OBSERVATORIO
36;2021-08-29T12:00:00;25.0;34;1021.4;90;9;CORDOBA OBSERVATORIO
37;2021-08-29T13:00:00;24.8;33;1021.2;90;13;CORDOBA OBSERVATORIO
38;2021-08-29T14:00:00;25.4;33;1019.1;90;19;CORDOBA OBSERVATORIO
39;2021-08-29T15:00:00;26.8;30;1018.3;90;13;CORDOBA OBSERVATORIO
40;2021-08-29T16:00:00;26.2;32;1018.5;90;13;CORDOBA OBSERVATORIO
41;2021-08-29T17:00:00;25.6;31;1017.6;50;15;CORDOBA OBSERVATORIO
42;2021-08-29T18:00:00;24.7;33;1017.7;50;15;CORDOBA OBSERVATORIO
43;2021-08-29T19:00:00;23.2;39;1017.7;50;13;CORDOBA OBSERVATORIO
44;2021-08-29T20:00:00;20.8;42;1017.5;50;11;CORDOBA OBSERVATORIO
45;2021-08-29T21:00:00;19.5;49;1017.9;50;7;CORDOBA OBSERVATORIO
46;2021-08-29T22:00:00;18.0;56;1018.0;360;6;CORDOBA OBSERVATORIO
47;2021-08-29T23:00:00;17.7;56;1017.7;360;6;CORDOBA OBSERVATORIO
