;FECHA;TEMP;HUM;PNM;DD;FF;NOMBRE
0;2021-09-29T00:00:00;13.6;86;1020.5;270;4;CORDOBA AERO
1;2021-09-29T01:00:00;13.3;86;1019.8;20;4;CORDOBA AERO
2;2021-09-29T02:00:00;13.5;87;1019.1;50;4;CORDOBA AERO
3;2021-09-29T03:00:00;13.6;86;1018.1;360;4;CORDOBA AERO
4;2021-09-29T04:00:00;13.2;87;1017.3;20;4;CORDOBA AERO
5;2021-09-29T05:00:00;13.5;87;1016.9;90;4;CORDOBA AERO
6;2021-09-29T06:00:00;13.5;88;1017.1;70;6;CORDOBA AERO
7;2021-09-29T07:00:00;13.8;88;1017.1;40;6;CORDOBA AERO
8;2021-09-29T08:00:00;13.6;90;1017.5;20;6;CORDOBA AERO
9;2021-09-29T09:00:00;14.1;91;1017.9;20;11;CORDOBA AERO
10;2021-09-29T10:00:00;15.9;84;1017.8;20;15;CORDOBA AERO
11;2021-09-29T11:00:00;18.3;71;1016.9;360;17;CORDOBA AERO
12;2021-09-29T12:00:00;21.1;58;1015.6;20;26;CORDOBA AERO
13;2021-09-29T13:00:00;22.3;52;1014.4;20;28;CORDOBA AERO
14;2021-09-29T14:00:00;23.5;47;1012.4;20;37;CORDOBA AERO
15;2021-09-29T15:00:00;24.1;44;1011.0;40;37;CORDOBA AERO
16;2021-09-29T16:00:00;25.3;42;1010.0;20;31;CORDOBA AERO
17;2021-09-29T17:00:00;25.5;39;1009.2;20;33;CORDOBA AERO
18;2021-09-29T18:00:00;24.2;40;1009.0;20;30;CORDOBA AERO
19;2021-09-29T19:00:00;23.2;45;1009.0;20;24;CORDOBA AERO
20;2021-09-29T20:00:00;20.4;59;1009.6;50;17;CORDOBA AERO
21;2021-09-29T21:00:00;17.9;68;1010.2;360;11;CORDOBA AERO
22;2021-09-29T22:00:00;16.4;73;1010.1;360;11;CORDOBA AERO
23;2021-09-29T23:00:00;15.6;78;1010.0;360;13;CORDOBA AERO
24;2021-09-29T00:00:00;14.8;82;1020.2;320;4;CORDOBA OBSERVATORIO
25;2021-09-29T01:00:00;15.2;81;1020.1;360;2;CORDOBA OBSERVATORIO
26;2021-09-29T02:00:00;15.0;82;1019.6;360;4;CORDOBA OBSERVATORIO
27;2021-09-29T03:00:00;14.8;84;1019.3;90;4;CORDOBA OBSERVATORIO
28;2021-09-29T04:00:00;14.7;85;1019.2;90;4;CORDOBA OBSERVATORIO
29;2021-09-29T05:00:00;15.0;83;1017.8;90;4;CORDOBA OBSERVATORIO
30;2021-09-29T06:00:00;14.9;85;1017.4;90;4;CORDOBA OBSERVATORIO
31;2021-09-29T07:00:00;14.7;89;1017.4;90;7;CORDOBA OBSERVATORIO
32;2021-09-29T08:00:00;15.2;86;1016.7;70;6;CORDOBA OBSERVATORIO
33;2021-09-29T09:00:00;15.2;89;1016.8;360;7;CORDOBA OBSERVATORIO
34;2021-09-29T10:00:00;16.4;85;1018.2;70;9;CORDOBA OBSERVATORIO
35;2021-09-29T11:00:00;18.2;75;1018.0;50;9;CORDOBA OBSERVATORIO
36;2021-09-29T12:00:00;21.0;59;1016.8;50;15;CORDOBA OBSERVATORIO
37;2021-09-29T13:00:00;23.0;52;1014.4;50;13;CORDOBA OBSERVATORIO
38;2021-09-29T14:00:00;23.2;50;1013.6;50;13;CORDOBA OBSERVATORIO
39;2021-09-29T15:00:00;25.0;44;1010.3;50;13;CORDOBA OBSERVATORIO
40;2021-09-29T16:00:00;25.6;43;1010.1;50;13;CORDOBA OBSERVATORIO
41;2021-09-29T17:00:00;26.2;34;1010.3;20;15;CORDOBA OBSERVATORIO
42;2021-09-29T18:00:00;26.0;38;1009.1;50;13;CORDOBA OBSERVATORIO
43;2021-09-29T19:00:00;24.6;41;1009.2;50;13;CORDOBA OBSERVATORIO
44;2021-09-29T20:00:00;22.4;47;1009.1;50;13;CORDOBA OBSERVATORIO
45;2021-09-29T21:00:00;21.4;55;1009.3;50;11;CORDOBA OBSERVATORIO
46;2021-09-29T22:00:00;19.8;59;1009.8;140;7;CORDOBA OBSERVATORIO
47;2021-09-29T23:00:00;18.8;62;1010.2;360;7;CORDOBA OBSERVATORIO
