;FECHA;TEMP;HUM;PNM;DD;FF;NOMBRE
0;2022-02-24T00:00:00;19.3;83;1006.7;360;15;CORDOBA AERO
1;2022-02-24T01:00:00;19.7;85;1006.3;360;13;CORDOBA AERO
2;2022-02-24T02:00:00;20.4;78;1005.8;320;7;CORDOBA AERO
3;2022-02-24T03:00:00;19.4;83;1004.5;20;13;CORDOBA AERO
4;2022-02-24T04:00:00;19.4;82;1005.7;140;13;CORDOBA AERO
5;2022-02-24T05:00:00;15.9;85;1009.6;180;44;CORDOBA AERO
6;2022-02-24T06:00:00;15.0;91;1011.9;180;33;CORDOBA AERO
7;2022-02-24T07:00:00;14.8;90;1012.6;270;22;CORDOBA AERO
8;2022-02-24T08:00:00;15.1;85;1013.3;230;15;CORDOBA AERO
9;2022-02-24T09:00:00;16.6;90;1013.5;180;9;CORDOBA AERO
10;2022-02-24T10:00:00;18.8;65;1013.5;180;22;CORDOBA AERO
11;2022-02-24T11:00:00;19.8;59;1014.0;180;24;CORDOBA AERO
12;2022-02-24T12:00:00;21.1;55;1013.6;180;19;CORDOBA AERO
13;2022-02-24T13:00:00;21.7;54;1013.1;160;17;CORDOBA AERO
14;2022-02-24T14:00:00;22.7;53;1012.7;180;15;CORDOBA AERO
15;2022-02-24T15:00:00;24.3;52;1011.8;180;11;CORDOBA AERO
16;2022-02-24T16:00:00;24.4;48;1011.2;140;9;CORDOBA AERO
17;2022-02-24T17:00:00;24.6;55;1011.2;140;11;CORDOBA AERO
18;2022-02-24T18:00:00;24.0;59;1011.6;140;11;CORDOBA AERO
19;2022-02-24T19:00:00;23.2;66;1011.9;110;13;CORDOBA AERO
20;2022-02-24T20:00:00;20.7;77;1012.8;70;7;CORDOBA AERO
21;2022-02-24T21:00:00;16.8;90;1013.7;0;0;CORDOBA AERO
22;2022-02-24T22:00:00;15.7;91;1014.6;340;4;CORDOBA AERO
23;2022-02-24T23:00:00;16.7;90;1015.1;320;9;CORDOBA AERO
24;2022-02-24T00:00:00;21.8;79;1005.0;360;6;CORDOBA OBSERVATORIO
25;2022-02-24T01:00:00;23.2;67;1006.1;360;7;CORDOBA OBSERVATORIO
26;2022-02-24T02:00:00;23.4;66;1005.4;320;6;CORDOBA OBSERVATORIO
27;2022-02-24T03:00:00;22.0;71;1004.9;50;6;CORDOBA OBSERVATORIO
28;2022-02-24T04:00:00;23.2;69;1004.5;140;4;CORDOBA OBSERVATORIO
29;2022-02-24T05:00:00;20.0;65;1009.8;180;19;CORDOBA OBSERVATORIO
30;2022-02-24T06:00:00;15.4;95;1010.2;180;13;CORDOBA OBSERVATORIO
31;2022-02-24T07:00:00;15.2;94;1011.6;230;7;CORDOBA OBSERVATORIO
32;2022-02-24T08:00:00;15.8;89;1011.9;230;13;CORDOBA OBSERVATORIO
33;2022-02-24T09:00:00;17.4;82;1013.0;230;11;CORDOBA OBSERVATORIO
34;2022-02-24T10:00:00;19.1;69;1013.6;230;20;CORDOBA OBSERVATORIO
35;2022-02-24T11:00:00;19.8;65;1013.8;200;15;CORDOBA OBSERVATORIO
36;2022-02-24T12:00:00;22.6;58;1013.7;230;15;CORDOBA OBSERVATORIO
37;2022-02-24T13:00:00;23.3;54;1012.9;180;11;CORDOBA OBSERVATORIO
38;2022-02-24T14:00:00;24.6;53;1012.6;160;9;CORDOBA OBSERVATORIO
39;2022-02-24T15:00:00;25.1;51;1012.0;140;11;CORDOBA OBSERVATORIO
40;2022-02-24T16:00:00;25.8;51;1010.9;180;9;CORDOBA OBSERVATORIO
41;2022-02-24T17:00:00;25.4;53;1010.8;180;11;CORDOBA OBSERVATORIO
42;2022-02-24T18:00:00;25.6;51;1011.0;180;9;CORDOBA OBSERVATORIO
43;2022-02-24T19:00:00;25.0;53;1011.5;140;9;CORDOBA OBSERVATORIO
44;2022-02-24T20:00:00;23.0;59;1010.9;140;9;CORDOBA OBSERVATORIO
45;2022-02-24T21:00:00;21.6;69;1011.4;160;4;CORDOBA OBSERVATORIO
46;2022-02-24T22:00:00;20.3;76;1013.2;140;4;CORDOBA OBSERVATORIO
47;2022-02-24T23:00:00;20.2;74;1012.4;110;4;CORDOBA OBSERVATORIO
