;FECHA;TEMP;HUM;PNM;DD;FF;NOMBRE
0;2021-09-05T00:00:00;13.9;81;1019.4;200;13;CORDOBA AERO
1;2021-09-05T01:00:00;12.1;88;1020.1;180;7;CORDOBA AERO
2;2021-09-05T02:00:00;10.8;92;1019.6;180;7;CORDOBA AERO
3;2021-09-05T03:00:00;8.9;95;1019.3;270;7;CORDOBA AERO
4;2021-09-05T04:00:00;8.2;93;1019.2;230;9;CORDOBA AERO
5;2021-09-05T05:00:00;6.7;97;1019.3;230;6;CORDOBA AERO
6;2021-09-05T06:00:00;6.2;97;1019.3;290;7;CORDOBA AERO
7;2021-09-05T07:00:00;6.5;99;1019.5;270;6;CORDOBA AERO
8;2021-09-05T08:00:00;6.0;95;1019.4;0;0;CORDOBA AERO
9;2021-09-05T09:00:00;10.3;92;1019.2;140;9;CORDOBA AERO
10;2021-09-05T10:00:00;12.1;82;1019.5;140;9;CORDOBA AERO
11;2021-09-05T11:00:00;13.0;78;1019.1;140;7;CORDOBA AERO
12;2021-09-05T12:00:00;14.7;69;1018.7;90;11;CORDOBA AERO
13;2021-09-05T13:00:00;15.1;69;1017.9;110;11;CORDOBA AERO
14;2021-09-05T14:00:00;15.8;67;1017.0;180;9;CORDOBA AERO
15;2021-09-05T15:00:00;18.0;57;1015.7;160;7;CORDOBA AERO
16;2021-09-05T16:00:00;18.8;51;1014.8;90;9;CORDOBA AERO
17;2021-09-05T17:00:00;18.5;50;1014.5;90;11;CORDOBA AERO
18;2021-09-05T18:00:00;18.4;50;1014.6;50;13;CORDOBA AERO
19;2021-09-05T19:00:00;16.6;58;1015.2;70;9;CORDOBA AERO
20;2021-09-05T20:00:00;14.3;67;1016.1;360;7;CORDOBA AERO
21;2021-09-05T21:00:00;12.2;73;1016.6;320;9;CORDOBA AERO
22;2021-09-05T22:00:00;11.8;77;1016.8;360;9;CORDOBA AERO
23;2021-09-05T23:00:00;13.4;84;1017.2;50;13;CORDOBA AERO
24;2021-09-05T00:00:00;15.7;72;1016.3;180;9;CORDOBA OBSERVATORIO
25;2021-09-05T01:00:00;14.0;82;1018.1;200;9;CORDOBA OBSERVATORIO
26;2021-09-05T02:00:00;13.3;88;1018.8;230;4;CORDOBA OBSERVATORIO
27;2021-09-05T03:00:00;12.6;91;1018.7;230;6;CORDOBA OBSERVATORIO
28;2021-09-05T04:00:00;12.2;87;1018.5;230;4;CORDOBA OBSERVATORIO
29;2021-09-05T05:00:00;11.9;91;1017.9;230;4;CORDOBA OBSERVATORIO
30;2021-09-05T06:00:00;10.4;89;1018.3;270;4;CORDOBA OBSERVATORIO
31;2021-09-05T07:00:00;9.8;91;1018.9;180;4;CORDOBA OBSERVATORIO
32;2021-09-05T08:00:00;9.6;95;1019.6;180;4;CORDOBA OBSERVATORIO
33;2021-09-05T09:00:00;11.0;86;1019.4;140;9;CORDOBA OBSERVATORIO
34;2021-09-05T10:00:00;11.0;87;1019.5;140;9;CORDOBA OBSERVATORIO
35;2021-09-05T11:00:00;13.2;77;1019.2;110;7;CORDOBA OBSERVATORIO
36;2021-09-05T12:00:00;13.7;78;1018.8;140;9;CORDOBA OBSERVATORIO
37;2021-09-05T13:00:00;15.4;69;1018.1;90;7;CORDOBA OBSERVATORIO
38;2021-09-05T14:00:00;17.6;63;1017.4;90;7;CORDOBA OBSERVATORIO
39;2021-09-05T15:00:00;18.6;58;1016.0;140;9;CORDOBA OBSERVATORIO
40;2021-09-05T16:00:00;20.0;56;1014.9;90;9;CORDOBA OBSERVATORIO
41;2021-09-05T17:00:00;20.3;47;1014.1;90;9;CORDOBA OBSERVATORIO
42;2021-09-05T18:00:00;19.4;50;1013.9;70;9;CORDOBA OBSERVATORIO
43;2021-09-05T19:00:00;18.2;52;1013.7;90;11;CORDOBA OBSERVATORIO
44;2021-09-05T20:00:00;17.6;59;1014.6;90;6;CORDOBA OBSERVATORIO
45;2021-09-05T21:00:00;17.2;62;1015.5;50;4;CORDOBA OBSERVATORIO
46;2021-09-05T22:00:00;16.7;64;1016.2;50;4;CORDOBA OBSERVATORIO
47;2021-09-05T23:00:00;15.2;78;1016.6;90;13;CORDOBA OBSERVATORIO
