;FECHA;TEMP;HUM;PNM;DD;FF;NOMBRE
0;2021-05-13T00:00:00;6.5;94;1018.1;330;9;CORDOBA AERO
1;2021-05-13T01:00:00;5.8;78;1018.5;320;11;CORDOBA AERO
2;2021-05-13T02:00:00;6.0;81;1017.7;320;11;CORDOBA AERO
3;2021-05-13T03:00:00;5.6;84;1017.2;320;9;CORDOBA AERO
4;2021-05-13T04:00:00;5.1;85;1017.1;320;11;CORDOBA AERO
5;2021-05-13T05:00:00;4.3;91;1017.3;0;0;CORDOBA AERO
6;2021-05-13T06:00:00;3.5;93;1017.8;0;0;CORDOBA AERO
7;2021-05-13T07:00:00;5.3;94;1018.5;320;6;CORDOBA AERO
8;2021-05-13T08:00:00;4.3;95;1019.3;0;0;CORDOBA AERO
9;2021-05-13T09:00:00;5.9;93;1020.3;320;6;CORDOBA AERO
10;2021-05-13T10:00:00;9.7;85;1020.8;360;6;CORDOBA AERO
11;2021-05-13T11:00:00;12.8;70;1021.6;50;9;CORDOBA AERO
12;2021-05-13T12:00:00;15.9;60;1021.1;20;11;CORDOBA AERO
13;2021-05-13T13:00:00;19.5;47;1019.9;50;15;CORDOBA AERO
14;2021-05-13T14:00:00;21.2;40;1018.8;50;19;CORDOBA AERO
15;2021-05-13T15:00:00;21.0;38;1018.0;50;24;CORDOBA AERO
16;2021-05-13T16:00:00;20.7;38;1017.9;50;26;CORDOBA AERO
17;2021-05-13T17:00:00;19.6;41;1018.5;50;20;CORDOBA AERO
18;2021-05-13T18:00:00;17.2;49;1019.2;50;15;CORDOBA AERO
19;2021-05-13T19:00:00;12.4;62;1019.4;50;7;CORDOBA AERO
20;2021-05-13T20:00:00;8.5;78;1020.8;360;11;CORDOBA AERO
21;2021-05-13T21:00:00;8.4;78;1021.0;360;13;CORDOBA AERO
22;2021-05-13T22:00:00;9.2;77;1020.7;360;19;CORDOBA AERO
23;2021-05-13T23:00:00;9.1;78;1020.6;360;19;CORDOBA AERO
24;2021-05-13T00:00:00;11.8;74;1018.6;50;2;CORDOBA OBSERVATORIO
25;2021-05-13T01:00:00;11.2;77;1019.2;140;4;CORDOBA OBSERVATORIO
26;2021-05-13T02:00:00;10.8;79;1019.0;140;2;CORDOBA OBSERVATORIO
27;2021-05-13T03:00:00;10.0;79;1019.1;140;2;CORDOBA OBSERVATORIO
28;2021-05-13T04:00:00;9.6;80;1019.1;180;4;CORDOBA OBSERVATORIO
29;2021-05-13T05:00:00;9.0;81;1019.3;140;4;CORDOBA OBSERVATORIO
30;2021-05-13T06:00:00;7.4;79;1018.5;90;2;CORDOBA OBSERVATORIO
31;2021-05-13T07:00:00;7.4;88;1018.0;180;2;CORDOBA OBSERVATORIO
32;2021-05-13T08:00:00;7.5;85;1017.9;140;2;CORDOBA OBSERVATORIO
33;2021-05-13T09:00:00;9.4;75;1018.7;90;4;CORDOBA OBSERVATORIO
34;2021-05-13T10:00:00;11.1;70;1019.6;90;6;CORDOBA OBSERVATORIO
35;2021-05-13T11:00:00;12.5;69;1020.2;50;6;CORDOBA OBSERVATORIO
36;2021-05-13T12:00:00;14.4;61;1020.5;50;9;CORDOBA OBSERVATORIO
37;2021-05-13T13:00:00;17.9;53;1020.5;90;11;CORDOBA OBSERVATORIO
38;2021-05-13T14:00:00;19.8;47;1019.7;50;11;CORDOBA OBSERVATORIO
39;2021-05-13T15:00:00;20.8;43;1018.7;90;17;CORDOBA OBSERVATORIO
40;2021-05-13T16:00:00;20.9;43;1018.3;50;13;CORDOBA OBSERVATORIO
41;2021-05-13T17:00:00;20.2;42;1018.4;50;11;CORDOBA OBSERVATORIO
42;2021-05-13T18:00:00;18.2;49;1018.6;50;11;CORDOBA OBSERVATORIO
43;2021-05-13T19:00:00;16.8;51;1018.9;50;11;CORDOBA OBSERVATORIO
44;2021-05-13T20:00:00;14.9;59;1018.9;50;9;CORDOBA OBSERVATORIO
45;2021-05-13T21:00:00;13.7;63;1019.7;50;7;CORDOBA OBSERVATORIO
46;2021-05-13T22:00:00;12.5;70;1019.5;50;7;CORDOBA OBSERVATORIO
47;2021-05-13T23:00:00;10.6;77;1019.2;340;4;CORDOBA OBSERVATORIO
