;FECHA;TEMP;HUM;PNM;DD;FF;NOMBRE
0;2022-04-15T00:00:00;10.0;80;1020.7;360;11;CORDOBA AERO
1;2022-04-15T01:00:00;8.4;81;1020.5;360;7;CORDOBA AERO
2;2022-04-15T02:00:00;11.0;71;1019.6;360;15;CORDOBA AERO
3;2022-04-15T03:00:00;9.8;76;1019.5;360;11;CORDOBA AERO
4;2022-04-15T04:00:00;9.6;73;1019.0;360;11;CORDOBA AERO
5;2022-04-15T05:00:00;7.8;79;1019.0;320;6;CORDOBA AERO
6;2022-04-15T06:00:00;9.9;72;1018.8;360;11;CORDOBA AERO
7;2022-04-15T07:00:00;10.3;69;1019.8;20;13;CORDOBA AERO
8;2022-04-15T08:00:00;10.7;66;1020.5;360;13;CORDOBA AERO
9;2022-04-15T09:00:00;13.2;57;1020.9;20;15;CORDOBA AERO
10;2022-04-15T10:00:00;17.2;44;1020.8;360;24;CORDOBA AERO
11;2022-04-15T11:00:00;18.7;42;1020.8;360;24;CORDOBA AERO
12;2022-04-15T12:00:00;20.2;35;1020.5;20;24;CORDOBA AERO
13;2022-04-15T13:00:00;20.7;35;1019.9;360;22;CORDOBA AERO
14;2022-04-15T14:00:00;22.0;31;1018.6;20;19;CORDOBA AERO
15;2022-04-15T15:00:00;22.8;30;1017.7;20;17;CORDOBA AERO
16;2022-04-15T16:00:00;22.4;29;1017.4;20;20;CORDOBA AERO
17;2022-04-15T17:00:00;20.6;34;1017.8;20;17;CORDOBA AERO
18;2022-04-15T18:00:00;19.2;38;1017.8;50;19;CORDOBA AERO
19;2022-04-15T19:00:00;17.4;48;1018.4;50;13;CORDOBA AERO
20;2022-04-15T20:00:00;15.4;58;1018.9;50;7;CORDOBA AERO
21;2022-04-15T21:00:00;13.5;69;1019.8;20;6;CORDOBA AERO
22;2022-04-15T22:00:00;13.6;68;1020.2;360;7;CORDOBA AERO
23;2022-04-15T23:00:00;12.0;77;1020.6;340;9;CORDOBA AERO
24;2022-04-15T00:00:00;15.2;64;1020.9;20;7;CORDOBA OBSERVATORIO
25;2022-04-15T01:00:00;15.1;59;1020.3;20;7;CORDOBA OBSERVATORIO
26;2022-04-15T02:00:00;14.0;61;1019.7;20;9;CORDOBA OBSERVATORIO
27;2022-04-15T03:00:00;13.6;61;1019.3;50;7;CORDOBA OBSERVATORIO
28;2022-04-15T04:00:00;12.9;65;1019.0;360;6;CORDOBA OBSERVATORIO
29;2022-04-15T05:00:00;12.2;65;1018.6;20;6;CORDOBA OBSERVATORIO
30;2022-04-15T06:00:00;11.6;71;1018.6;50;4;CORDOBA OBSERVATORIO
31;2022-04-15T07:00:00;11.2;72;1019.7;50;7;CORDOBA OBSERVATORIO
32;2022-04-15T08:00:00;10.4;76;1020.8;360;4;CORDOBA OBSERVATORIO
33;2022-04-15T09:00:00;13.2;63;1021.0;360;4;CORDOBA OBSERVATORIO
34;2022-04-15T10:00:00;17.7;44;1021.1;50;9;CORDOBA OBSERVATORIO
35;2022-04-15T11:00:00;18.9;43;1021.0;360;13;CORDOBA OBSERVATORIO
36;2022-04-15T12:00:00;20.4;39;1021.1;50;13;CORDOBA OBSERVATORIO
37;2022-04-15T13:00:00;21.5;36;1020.5;50;11;CORDOBA OBSERVATORIO
38;2022-04-15T14:00:00;22.0;34;1020.3;50;13;CORDOBA OBSERVATORIO
39;2022-04-15T15:00:00;22.8;32;1018.6;50;13;CORDOBA OBSERVATORIO
40;2022-04-15T16:00:00;22.9;32;1018.3;50;9;CORDOBA OBSERVATORIO
41;2022-04-15T17:00:00;21.2;33;1018.5;50;11;CORDOBA OBSERVATORIO
42;2022-04-15T18:00:00;20.2;36;1018.6;90;15;CORDOBA OBSERVATORIO
43;2022-04-15T19:00:00;19.7;40;1018.7;90;11;CORDOBA OBSERVATORIO
44;2022-04-15T20:00:00;18.2;46;1018.9;50;6;CORDOBA OBSERVATORIO
45;2022-04-15T21:00:00;17.4;48;1019.1;50;9;CORDOBA OBSERVATORIO
46;2022-04-15T22:00:00;16.4;51;1019.0;50;7;CORDOBA OBSERVATORIO
47;2022-04-15T23:00:00;15.6;53;1019.2;360;6;CORDOBA OBSERVATORIO
