;FECHA;TEMP;HUM;PNM;DD;FF;NOMBRE
0;2022-01-01T00:00:00;25.2;50;1001.1;320;9;CORDOBA AERO
1;2022-01-01T01:00:00;23.2;59;1001.0;270;7;CORDOBA AERO
2;2022-01-01T02:00:00;21.2;69;1000.6;0;0;CORDOBA AERO
3;2022-01-01T03:00:00;20.2;74;999.7;320;6;CORDOBA AERO
4;2022-01-01T04:00:00;19.8;75;999.2;0;0;CORDOBA AERO
5;2022-01-01T05:00:00;20.2;72;998.5;50;7;CORDOBA AERO
6;2022-01-01T06:00:00;20.2;74;998.9;0;0;CORDOBA AERO
7;2022-01-01T07:00:00;20.6;73;998.8;320;7;CORDOBA AERO
8;2022-01-01T08:00:00;28.9;46;998.6;360;11;CORDOBA AERO
9;2022-01-01T09:00:00;32.0;37;998.6;360;26;CORDOBA AERO
10;2022-01-01T10:00:00;34.2;33;998.2;20;22;CORDOBA AERO
11;2022-01-01T11:00:00;37.7;26;998.5;160;9;CORDOBA AERO
12;2022-01-01T12:00:00;26.9;50;1002.4;160;37;CORDOBA AERO
13;2022-01-01T13:00:00;28.2;49;1002.4;160;28;CORDOBA AERO
14;2022-01-01T14:00:00;29.9;46;1001.2;180;22;CORDOBA AERO
15;2022-01-01T15:00:00;30.8;43;1000.2;160;19;CORDOBA AERO
16;2022-01-01T16:00:00;31.2;44;1000.0;140;17;CORDOBA AERO
17;2022-01-01T17:00:00;31.1;43;999.3;140;19;CORDOBA AERO
18;2022-01-01T18:00:00;30.0;46;999.8;140;19;CORDOBA AERO
19;2022-01-01T19:00:00;28.9;49;1000.3;140;19;CORDOBA AERO
20;2022-01-01T20:00:00;27.3;54;1000.9;140;15;CORDOBA AERO
21;2022-01-01T21:00:00;26.4;60;1001.8;140;15;CORDOBA AERO
22;2022-01-01T22:00:00;26.0;61;1003.0;140;11;CORDOBA AERO
23;2022-01-01T23:00:00;23.7;72;1004.0;0;0;CORDOBA AERO
24;2022-01-01T00:00:00;29.7;38;1001.5;360;4;CORDOBA OBSERVATORIO
25;2022-01-01T01:00:00;27.6;47;1001.3;230;4;CORDOBA OBSERVATORIO
26;2022-01-01T02:00:00;27.0;50;1001.0;200;6;CORDOBA OBSERVATORIO
27;2022-01-01T03:00:00;26.4;54;1000.5;140;4;CORDOBA OBSERVATORIO
28;2022-01-01T04:00:00;25.9;53;1000.0;320;4;CORDOBA OBSERVATORIO
29;2022-01-01T05:00:00;25.0;58;999.3;70;2;CORDOBA OBSERVATORIO
30;2022-01-01T06:00:00;24.6;60;999.2;200;4;CORDOBA OBSERVATORIO
31;2022-01-01T07:00:00;24.4;61;999.2;360;2;CORDOBA OBSERVATORIO
32;2022-01-01T08:00:00;27.1;53;999.0;180;2;CORDOBA OBSERVATORIO
33;2022-01-01T09:00:00;30.6;43;998.9;50;9;CORDOBA OBSERVATORIO
34;2022-01-01T10:00:00;35.5;32;998.5;360;9;CORDOBA OBSERVATORIO
35;2022-01-01T11:00:00;38.0;29;999.4;230;22;CORDOBA OBSERVATORIO
36;2022-01-01T12:00:00;29.8;45;1001.3;180;22;CORDOBA OBSERVATORIO
37;2022-01-01T13:00:00;29.9;46;1001.7;140;20;CORDOBA OBSERVATORIO
38;2022-01-01T14:00:00;32.0;42;1000.5;160;11;CORDOBA OBSERVATORIO
39;2022-01-01T15:00:00;32.1;41;1000.2;180;13;CORDOBA OBSERVATORIO
40;2022-01-01T16:00:00;32.6;40;999.4;160;15;CORDOBA OBSERVATORIO
41;2022-01-01T17:00:00;31.7;41;999.5;140;17;CORDOBA OBSERVATORIO
42;2022-01-01T18:00:00;31.3;43;999.6;140;15;CORDOBA OBSERVATORIO
43;2022-01-01T19:00:00;30.4;46;999.6;140;17;CORDOBA OBSERVATORIO
44;2022-01-01T20:00:00;29.4;49;1000.3;140;15;CORDOBA OBSERVATORIO
45;2022-01-01T21:00:00;28.2;55;1001.7;110;15;CORDOBA OBSERVATORIO
46;2022-01-01T22:00:00;27.6;58;1001.8;140;13;CORDOBA OBSERVATORIO
47;2022-01-01T23:00:00;26.2;61;1002.9;160;9;CORDOBA OBSERVATORIO
